GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0048585,negative regulation of response to stimulus,28,12.051692307692308,220,28/220,28/1428,192/22750,1.2966110279033168e-4,0.30716715251029575,0.0013355093587404164,Up,2,4,FALSE,BP,wt_subVScont
GO:0009926,auxin polar transport,16,4.958769230769231,95,16/95,16/1428,79/22750,1.3269610381514384e-4,0.3143570699380758,0.0013608531166150466,Up,6,6,FALSE,BP,wt_subVScont
GO:0030246,carbohydrate binding,41,20.839384615384617,373,41/373,41/1428,332/22750,1.361569807392361e-4,0.3225558873712503,0.0013903271007381479,Up,2,2,FALSE,MF,wt_subVScont
GO:0003690,double-stranded DNA binding,99,65.78215384615385,1147,99/1147,99/1428,1048/22750,1.4419329425903923e-4,0.34159391409966394,0.0014535911238283572,Up,5,5,FALSE,MF,wt_subVScont
GO:0009267,cellular response to starvation,23,8.850461538461538,164,23/164,23/1428,141/22750,1.454473857216709e-4,0.3445648567746384,0.0014600205795535525,Up,4,6,FALSE,BP,wt_subVScont
GO:0060918,auxin transport,18,6.1513846153846155,116,18/116,18/1428,98/22750,1.540835682972687e-4,0.3650239732962296,0.0015337141735135697,Up,5,5,FALSE,BP,wt_subVScont
GO:0022857,transmembrane transporter activity,103,68.98338461538462,1202,103/1202,103/1428,1099/22750,1.556636049406136e-4,0.36876708010431364,0.001542958494160308,Up,2,2,FALSE,MF,wt_subVScont
GO:0033212,iron import into cell,4,0.12553846153846154,6,4/6,4/1428,2/22750,1.6508951737396677e-4,0.3910970666589273,0.0016295711110788636,Up,4,11,FALSE,BP,wt_subVScont
GO:0016567,protein ubiquitination,76,47.51630769230769,833,76/833,76/1428,757/22750,1.6962793676288405e-4,0.40184858219127234,0.00166742150286835,Up,8,9,FALSE,BP,wt_subVScont
GO:0010648,negative regulation of cell communication,17,5.649230769230769,107,17/107,17/1428,90/22750,1.7348770679811694e-4,0.41099237740473904,0.0016913266559865805,Up,3,5,FALSE,BP,wt_subVScont
GO:0023057,negative regulation of signaling,17,5.649230769230769,107,17/107,17/1428,90/22750,1.7348770679811694e-4,0.41099237740473904,0.0016913266559865805,Up,2,4,FALSE,BP,wt_subVScont
GO:0009751,response to salicylic acid,23,9.164307692307693,169,23/169,23/1428,146/22750,1.9241803046640165e-4,0.4558383141749055,0.0018530012771337623,Up,4,5,FALSE,BP,wt_subVScont
GO:0006355,"regulation of transcription, DNA-templated",187,142.3606153846154,2455,187/2455,187/1428,2268/22750,2.475733778728812e-4,0.5865013321808557,0.0023460053287234226,Up,5,10,FALSE,BP,wt_subVScont
GO:1903506,regulation of nucleic acid-templated transcription,187,142.3606153846154,2455,187/2455,187/1428,2268/22750,2.475733778728812e-4,0.5865013321808557,0.0023460053287234226,Up,6,9,FALSE,BP,wt_subVScont
GO:2001141,regulation of RNA biosynthetic process,187,142.3606153846154,2455,187/2455,187/1428,2268/22750,2.475733778728812e-4,0.5865013321808557,0.0023460053287234226,Up,5,8,FALSE,BP,wt_subVScont
GO:0009624,response to nematode,14,4.2055384615384614,81,14/81,14/1428,67/22750,2.589811556192143e-4,0.6135263576619188,0.002444328118174975,Up,3,5,TRUE,BP,wt_subVScont
GO:0031668,cellular response to extracellular stimulus,27,12.051692307692308,219,27/219,27/1428,192/22750,2.63826310658527e-4,0.6250045299500504,0.0024801767061509938,Up,3,4,FALSE,BP,wt_subVScont
GO:0015293,symporter activity,16,5.335384615384616,101,16/101,16/1428,85/22750,2.7558945144628554e-4,0.6528714104762504,0.0025703598837647657,Up,5,5,FALSE,MF,wt_subVScont
GO:2001057,reactive nitrogen species metabolic process,10,2.259692307692308,46,10/46,10/1428,36/22750,2.889406168255436e-4,0.6845003212597128,0.0026738293799207532,Up,3,3,FALSE,BP,wt_subVScont
GO:0007166,cell surface receptor signaling pathway,18,6.590769230769231,123,18/123,18/1428,105/22750,3.2533014236619336e-4,0.7707071072655121,0.0029988603395545215,Up,3,5,FALSE,BP,wt_subVScont
GO:0042908,xenobiotic transport,13,3.828923076923077,74,13/74,13/1428,61/22750,3.606195678230291e-4,0.854307756172756,0.0032857990622029076,Up,4,4,FALSE,BP,wt_subVScont
GO:0042910,xenobiotic transmembrane transporter activity,13,3.828923076923077,74,13/74,13/1428,61/22750,3.606195678230291e-4,0.854307756172756,0.0032857990622029076,Up,3,3,FALSE,MF,wt_subVScont
GO:0015291,secondary active transmembrane transporter activity,35,17.449846153846153,313,35/313,35/1428,278/22750,3.7876086150627757e-4,0.8972844809083715,0.0034378715743615773,Up,4,4,FALSE,MF,wt_subVScont
GO:0010120,camalexin biosynthetic process,5,0.4393846153846154,12,5/12,5/1428,7/22750,3.982654627428331e-4,0.9434908812377717,0.003587417799383162,Up,5,7,FALSE,BP,wt_subVScont
GO:0052317,camalexin metabolic process,5,0.4393846153846154,12,5/12,5/1428,7/22750,3.982654627428331e-4,0.9434908812377717,0.003587417799383162,Up,4,6,FALSE,BP,wt_subVScont
GO:0009816,NA,9,1.9458461538461538,40,9/40,9/1428,31/22750,4.4045641831738967e-4,1,0.003937514169788287,Up,5,8,FALSE,BP,wt_subVScont
GO:0006979,response to oxidative stress,47,26.488615384615386,469,47/469,47/1428,422/22750,4.7121013887526866e-4,1,0.0041966045826898925,Up,3,3,FALSE,BP,wt_subVScont
GO:0071496,cellular response to external stimulus,27,12.428307692307692,225,27/225,27/1428,198/22750,4.957897357557414e-4,1,0.0043825592686766845,Up,3,3,FALSE,BP,wt_subVScont
GO:0009814,NA,8,1.5692307692307692,33,8/33,8/1428,25/22750,5.341284077476229e-4,1,0.004630546313580904,Up,4,7,FALSE,BP,wt_subVScont
GO:0042126,nitrate metabolic process,9,2.0086153846153847,41,9/41,9/1428,32/22750,5.350736510576201e-4,1,0.004630546313580904,Up,4,5,FALSE,BP,wt_subVScont
GO:0042128,nitrate assimilation,9,2.0086153846153847,41,9/41,9/1428,32/22750,5.350736510576201e-4,1,0.004630546313580904,Up,4,6,FALSE,BP,wt_subVScont
GO:0032446,protein modification by small protein conjugation,76,49.58769230769231,866,76/866,76/1428,790/22750,5.355718404057272e-4,1,0.004630546313580904,Up,7,8,FALSE,BP,wt_subVScont
GO:0009403,toxin biosynthetic process,5,0.5021538461538462,13,5/13,5/1428,8/22750,6.157632518767627e-4,1,0.005154569412353537,Up,4,4,FALSE,BP,wt_subVScont
GO:0009700,indole phytoalexin biosynthetic process,5,0.5021538461538462,13,5/13,5/1428,8/22750,6.157632518767627e-4,1,0.005154569412353537,Up,6,6,FALSE,BP,wt_subVScont
GO:0046217,indole phytoalexin metabolic process,5,0.5021538461538462,13,5/13,5/1428,8/22750,6.157632518767627e-4,1,0.005154569412353537,Up,5,5,FALSE,BP,wt_subVScont
GO:0052314,phytoalexin metabolic process,5,0.5021538461538462,13,5/13,5/1428,8/22750,6.157632518767627e-4,1,0.005154569412353537,Up,4,4,FALSE,BP,wt_subVScont
GO:0052315,phytoalexin biosynthetic process,5,0.5021538461538462,13,5/13,5/1428,8/22750,6.157632518767627e-4,1,0.005154569412353537,Up,5,5,FALSE,BP,wt_subVScont
GO:0010817,regulation of hormone levels,31,15.190153846153846,273,31/273,31/1428,242/22750,6.406544226648793e-4,1,0.005344050448215137,Up,3,3,FALSE,BP,wt_subVScont
GO:0022804,active transmembrane transporter activity,46,26.237538461538463,464,46/464,46/1428,418/22750,6.444060981554681e-4,1,0.005356484373790539,Up,3,3,FALSE,MF,wt_subVScont
GO:0000293,ferric-chelate reductase activity,4,0.2510769230769231,8,4/8,4/1428,4/22750,6.998703914548241e-4,1,0.005756919990821105,Up,5,5,TRUE,MF,wt_subVScont
GO:0016723,"oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor",4,0.2510769230769231,8,4/8,4/1428,4/22750,6.998703914548241e-4,1,0.005756919990821105,Up,4,4,FALSE,MF,wt_subVScont
GO:0002237,response to molecule of bacterial origin,9,2.134153846153846,43,9/43,9/1428,34/22750,7.743594901566458e-4,1,0.006325715973038254,Up,4,6,FALSE,BP,wt_subVScont
GO:0043617,cellular response to sucrose starvation,3,0.06276923076923077,4,3/4,3/1428,1/22750,7.86117477344461e-4,1,0.006356014688836273,Up,5,7,TRUE,BP,wt_subVScont
GO:0051252,regulation of RNA metabolic process,189,148.38646153846153,2553,189/2553,189/1428,2364/22750,0.001003966485357399,1,0.008008069373103294,Up,4,7,FALSE,BP,wt_subVScont
GO:0004888,transmembrane signaling receptor activity,18,7.092923076923077,131,18/131,18/1428,113/22750,0.0010407586065444192,1,0.008273681674173586,Up,3,3,FALSE,MF,wt_subVScont
GO:0071941,nitrogen cycle metabolic process,9,2.259692307692308,45,9/45,9/1428,36/22750,0.0010942335860659475,1,0.008640797884634099,Up,3,3,FALSE,BP,wt_subVScont
GO:0097159,organic cyclic compound binding,525,465.43384615384616,7940,525/7940,525/1428,7415/22750,0.0012586111602334354,1,0.009808058679582265,Up,2,2,FALSE,MF,wt_subVScont
GO:0009646,response to absence of light,9,2.3224615384615386,46,9/46,9/1428,37/22750,0.0012901156596649636,1,0.00998785620178529,Up,6,6,FALSE,BP,wt_subVScont
GO:1902288,regulation of defense response to oomycetes,5,0.6276923076923077,15,5/15,5/1428,10/22750,0.0013009794209392748,1,0.01003080555067712,Up,4,7,FALSE,BP,wt_subVScont
GO:0015211,purine nucleoside transmembrane transporter activity,6,1.0043076923076923,22,6/22,6/1428,16/22750,0.001380205178616888,1,0.010459332424271637,Up,5,5,FALSE,MF,wt_subVScont
GO:0015860,purine nucleoside transmembrane transport,6,1.0043076923076923,22,6/22,6/1428,16/22750,0.001380205178616888,1,0.010459332424271637,Up,4,8,TRUE,BP,wt_subVScont
GO:0005887,integral component of plasma membrane,15,5.712,106,15/106,15/1428,91/22750,0.0014048323147428958,1,0.010598878196260892,Up,4,5,FALSE,CC,wt_subVScont
GO:0006857,oligopeptide transport,8,1.883076923076923,38,8/38,8/1428,30/22750,0.0014467115000797565,1,0.010880189027583946,Up,6,7,FALSE,BP,wt_subVScont
GO:0009733,response to auxin,41,23.47569230769231,415,41/415,41/1428,374/22750,0.0014640904926111818,1,0.010976045496822436,Up,4,5,FALSE,BP,wt_subVScont
GO:0019199,transmembrane receptor protein kinase activity,14,5.147076923076923,96,14/96,14/1428,82/22750,0.0014917098863692754,1,0.011147825617693417,Up,4,6,FALSE,MF,wt_subVScont
GO:0009682,induced systemic resistance,7,1.4436923076923076,30,7/30,7/1428,23/22750,0.001512228747687768,1,0.011265628626642524,Up,4,7,FALSE,BP,wt_subVScont
GO:1901363,heterocyclic compound binding,522,463.73907692307694,7910,522/7910,522/1428,7388/22750,0.0016802990035451862,1,0.012439463560620456,Up,2,2,FALSE,MF,wt_subVScont
GO:0097305,response to alcohol,55,34.83692307692308,610,55/610,55/1428,555/22750,0.0016926552940604313,1,0.01249190153155502,Up,4,4,FALSE,BP,wt_subVScont
GO:0019840,isoprenoid binding,6,1.067076923076923,23,6/23,6/1428,17/22750,0.001774919211319015,1,0.013017905918311909,Up,3,3,FALSE,MF,wt_subVScont
GO:0019219,regulation of nucleobase-containing compound metabolic process,191,151.9643076923077,2612,191/2612,191/1428,2421/22750,0.0017818024411628075,1,0.013028055503440404,Up,4,5,FALSE,BP,wt_subVScont
GO:0010329,auxin efflux transmembrane transporter activity,5,0.6904615384615385,16,5/16,5/1428,11/22750,0.0018009040032982344,1,0.013086937373661095,Up,4,4,TRUE,MF,wt_subVScont
GO:0080163,regulation of protein serine/threonine phosphatase activity,5,0.6904615384615385,16,5/16,5/1428,11/22750,0.0018009040032982344,1,0.013086937373661095,Up,7,10,TRUE,BP,wt_subVScont
GO:0016328,lateral plasma membrane,3,0.12553846153846154,5,3/5,3/1428,2/22750,0.0018786753150752324,1,0.013445866529949321,Up,2,4,TRUE,CC,wt_subVScont
GO:0038199,ethylene receptor activity,3,0.12553846153846154,5,3/5,3/1428,2/22750,0.0018786753150752324,1,0.013445866529949321,Up,3,3,FALSE,MF,wt_subVScont
GO:0051091,positive regulation of DNA-binding transcription factor activity,3,0.12553846153846154,5,3/5,3/1428,2/22750,0.0018786753150752324,1,0.013445866529949321,Up,2,12,FALSE,BP,wt_subVScont
GO:0051740,ethylene binding,3,0.12553846153846154,5,3/5,3/1428,2/22750,0.0018786753150752324,1,0.013445866529949321,Up,3,3,TRUE,MF,wt_subVScont
GO:0072328,alkene binding,3,0.12553846153846154,5,3/5,3/1428,2/22750,0.0018786753150752324,1,0.013445866529949321,Up,2,2,FALSE,MF,wt_subVScont
GO:0009626,plant-type hypersensitive response,13,4.707692307692308,88,13/88,13/1428,75/22750,0.0019263885696779684,1,0.013745826872190083,Up,4,7,FALSE,BP,wt_subVScont
GO:0034050,programmed cell death induced by symbiont,13,4.7704615384615385,89,13/89,13/1428,76/22750,0.002136451646249113,1,0.01519896081070315,Up,4,4,FALSE,BP,wt_subVScont
GO:0012501,programmed cell death,20,9.038769230769232,164,20/164,20/1428,144/22750,0.0021742185150330834,1,0.015421328329680762,Up,3,3,FALSE,BP,wt_subVScont
GO:0009404,toxin metabolic process,10,3.0756923076923077,59,10/59,10/1428,49/22750,0.0022190265930406576,1,0.015692161190786022,Up,3,3,FALSE,BP,wt_subVScont
GO:0098657,import into cell,7,1.5692307692307692,32,7/32,7/1428,25/22750,0.0022548973570612014,1,0.015851192400231414,Up,4,4,FALSE,BP,wt_subVScont
GO:0051702,biological process involved in interaction with symbiont,13,4.833230769230769,90,13/90,13/1428,77/22750,0.0023649896207611023,1,0.01643008918352801,Up,2,3,FALSE,BP,wt_subVScont
GO:0044550,secondary metabolite biosynthetic process,20,9.164307692307693,166,20/166,20/1428,146/22750,0.002383244491922595,1,0.016508497664808854,Up,3,3,FALSE,BP,wt_subVScont
GO:0008509,anion transmembrane transporter activity,41,24.41723076923077,430,41/430,41/1428,389/22750,0.0025761490604238866,1,0.017740980012047058,Up,4,4,FALSE,MF,wt_subVScont
GO:0009686,gibberellin biosynthetic process,7,1.632,33,7/33,7/1428,26/22750,0.0027181813049533044,1,0.0186373159974715,Up,4,9,FALSE,BP,wt_subVScont
GO:0050660,flavin adenine dinucleotide binding,20,9.352615384615385,169,20/169,20/1428,149/22750,0.0027721080839416268,1,0.01887104612315435,Up,4,5,FALSE,MF,wt_subVScont
GO:0009739,response to gibberellin,17,7.406769230769231,135,17/135,17/1428,118/22750,0.0028178748864885386,1,0.01912763783980329,Up,4,5,FALSE,BP,wt_subVScont
GO:0051090,regulation of DNA-binding transcription factor activity,4,0.4393846153846154,11,4/11,4/1428,7/22750,0.0028589637643395257,1,0.019351100450629533,Up,3,11,FALSE,BP,wt_subVScont
GO:0071396,cellular response to lipid,49,30.819692307692307,540,49/540,49/1428,491/22750,0.0029652443892921026,1,0.02001328763029342,Up,5,5,FALSE,BP,wt_subVScont
GO:1900057,positive regulation of leaf senescence,5,0.816,18,5/18,5/1428,13/22750,0.0032002263222038097,1,0.021355876499438944,Up,4,10,TRUE,BP,wt_subVScont
GO:0009685,gibberellin metabolic process,7,1.6947692307692308,34,7/34,7/1428,27/22750,0.0032510926910277443,1,0.021634378047878444,Up,3,8,FALSE,BP,wt_subVScont
GO:0010556,regulation of macromolecule biosynthetic process,196,158.86892307692307,2727,196/2727,196/1428,2531/22750,0.003330985612746891,1,0.02210393534060892,Up,4,5,FALSE,BP,wt_subVScont
GO:0002119,nematode larval development,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,4,6,FALSE,BP,wt_subVScont
GO:0002164,larval development,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,3,5,FALSE,BP,wt_subVScont
GO:0019499,cyanide metabolic process,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,3,4,FALSE,BP,wt_subVScont
GO:0051100,negative regulation of binding,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,4,4,FALSE,BP,wt_subVScont
GO:0061062,regulation of nematode larval development,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,4,7,FALSE,BP,wt_subVScont
GO:0098711,iron ion import across plasma membrane,2,0,2,2/2,2/1428,0/22750,0.0034860161663838045,1,0.022563858738150908,Up,5,12,FALSE,BP,wt_subVScont
GO:0033273,response to vitamin,3,0.18830769230769231,6,3/6,3/1428,3/22750,0.003592261112776498,1,0.0230001799355879,Up,4,6,FALSE,BP,wt_subVScont
GO:0046622,positive regulation of organ growth,3,0.18830769230769231,6,3/6,3/1428,3/22750,0.003592261112776498,1,0.0230001799355879,Up,3,6,FALSE,BP,wt_subVScont
GO:0080037,negative regulation of cytokinin-activated signaling pathway,3,0.18830769230769231,6,3/6,3/1428,3/22750,0.003592261112776498,1,0.0230001799355879,Up,4,9,TRUE,BP,wt_subVScont
GO:0009737,response to abscisic acid,53,34.52307692307692,603,53/603,53/1428,550/22750,0.0037692466173663364,1,0.024025150075073335,Up,4,5,FALSE,BP,wt_subVScont
GO:2000112,regulation of cellular macromolecule biosynthetic process,195,158.36676923076922,2718,195/2718,195/1428,2523/22750,0.0037726280404927317,1,0.024025150075073335,Up,5,6,FALSE,BP,wt_subVScont
GO:0009411,response to UV,15,6.214153846153846,114,15/114,15/1428,99/22750,0.003863325039621477,1,0.02453677484949941,Up,5,5,FALSE,BP,wt_subVScont
GO:0080036,regulation of cytokinin-activated signaling pathway,4,0.5021538461538462,12,4/12,4/1428,8/22750,0.004089312915137868,1,0.025842427514895294,Up,4,8,FALSE,BP,wt_subVScont
GO:0080134,regulation of response to stress,39,23.412923076923075,412,39/412,39/1428,373/22750,0.004112017345667801,1,0.025842427514895294,Up,3,4,FALSE,BP,wt_subVScont
GO:0002238,response to molecule of fungal origin,5,0.8787692307692307,19,5/19,5/1428,14/22750,0.004134352059158007,1,0.025842427514895294,Up,4,6,FALSE,BP,wt_subVScont
GO:0010427,abscisic acid binding,5,0.8787692307692307,19,5/19,5/1428,14/22750,0.004134352059158007,1,0.025842427514895294,Up,3,6,TRUE,MF,wt_subVScont
GO:0080161,auxin transmembrane transporter activity,5,0.8787692307692307,19,5/19,5/1428,14/22750,0.004134352059158007,1,0.025842427514895294,Up,3,3,FALSE,MF,wt_subVScont
GO:0015205,nucleobase transmembrane transporter activity,6,1.3181538461538462,27,6/27,6/1428,21/22750,0.004251169709287266,1,0.026226617295056074,Up,3,3,FALSE,MF,wt_subVScont
GO:0015851,nucleobase transport,6,1.3181538461538462,27,6/27,6/1428,21/22750,0.004251169709287266,1,0.026226617295056074,Up,5,5,FALSE,BP,wt_subVScont
GO:2000762,regulation of phenylpropanoid metabolic process,6,1.3181538461538462,27,6/27,6/1428,21/22750,0.004251169709287266,1,0.026226617295056074,Up,4,5,FALSE,BP,wt_subVScont
GO:0016102,diterpenoid biosynthetic process,7,1.8203076923076924,36,7/36,7/1428,29/22750,0.004551877367741092,1,0.027490681471967513,Up,6,8,FALSE,BP,wt_subVScont
GO:0072530,purine-containing compound transmembrane transport,7,1.8203076923076924,36,7/36,7/1428,29/22750,0.004551877367741092,1,0.027490681471967513,Up,3,5,FALSE,BP,wt_subVScont
GO:0045088,regulation of innate immune response,12,4.644923076923077,86,12/86,12/1428,74/22750,0.004560505621985324,1,0.027490681471967513,Up,4,7,FALSE,BP,wt_subVScont
GO:0006351,"transcription, DNA-templated",188,153.09415384615386,2627,188/2627,188/1428,2439/22750,0.004983636633570556,1,0.029661951364704123,Up,5,9,FALSE,BP,wt_subVScont
GO:0097659,nucleic acid-templated transcription,188,153.15692307692308,2628,188/2628,188/1428,2440/22750,0.004995828870627668,1,0.029661951364704123,Up,6,8,FALSE,BP,wt_subVScont
GO:0010315,auxin efflux,5,0.9415384615384615,20,5/20,5/1428,15/22750,0.005247884275867934,1,0.031003086906561433,Up,5,9,TRUE,BP,wt_subVScont
GO:0003677,DNA binding,185,150.89723076923076,2589,185/2589,185/1428,2404/22750,0.005432683978380408,1,0.03185650580391877,Up,4,4,FALSE,MF,wt_subVScont
GO:1901701,cellular response to oxygen-containing compound,62,42.62030769230769,741,62/741,62/1428,679/22750,0.005506997482249473,1,0.032212535889997534,Up,4,4,FALSE,BP,wt_subVScont
GO:0007584,response to nutrient,4,0.564923076923077,13,4/13,4/1428,9/22750,0.005633112765476144,1,0.03286907423993346,Up,3,5,FALSE,BP,wt_subVScont
GO:0009875,pollen-pistil interaction,17,7.720615384615384,140,17/140,17/1428,123/22750,0.005649654203073922,1,0.03288459657759735,Up,2,4,FALSE,BP,wt_subVScont
